2023/08/07 05:46:14 [error] 65609#0: *13573 [lua] share_dict.lua:85:  counter: 580, context: ngx.timer, client: 192.168.100.130, server: 0.0.0.0:8010
2023/08/07 05:51:49 [alert] 67490#0: worker process 67873 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67874 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67878 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67879 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67880 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67881 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67882 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67883 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67884 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67885 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67889 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67891 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67892 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67893 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67894 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67895 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67896 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67897 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67899 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67901 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67903 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67904 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67905 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67906 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67907 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67908 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67913 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67914 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67915 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67916 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67917 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67918 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67919 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67924 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67925 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67926 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67927 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67928 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67929 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67930 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67931 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67932 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67935 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67936 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67937 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67938 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67939 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67940 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67942 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67943 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67944 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67945 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67946 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67947 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67948 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67949 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67951 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67952 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67953 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67960 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67961 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67962 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67963 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67964 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67965 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67966 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67967 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67968 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67969 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67970 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67971 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67972 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67973 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67974 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67976 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67977 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67979 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67980 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67981 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67982 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67983 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67984 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67985 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 67996 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67997 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67998 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 67999 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68000 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68001 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68002 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68003 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68004 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68005 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68006 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68008 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68010 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68014 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68015 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68016 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68017 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68019 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68020 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68021 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68022 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68023 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68024 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68030 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68031 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68032 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68033 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68034 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68035 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68036 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68042 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68043 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68044 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68045 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68046 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68047 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68048 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68050 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68052 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68053 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68055 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68056 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68057 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68058 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68059 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68060 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68063 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68064 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68065 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68070 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68071 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68072 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68073 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68074 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68075 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68076 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68077 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68084 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68085 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68086 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68087 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68088 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68089 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68090 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68091 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68095 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68096 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68097 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68098 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68099 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68100 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68101 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68102 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68103 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68104 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68106 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68107 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68109 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68110 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68112 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68114 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68117 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68118 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68119 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68121 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68122 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68123 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68124 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68130 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68131 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68132 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68133 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68134 exited on signal 11
2023/08/07 05:51:49 [alert] 67490#0: worker process 68136 exited on signal 11 (core dumped)
2023/08/07 05:51:49 [alert] 67490#0: worker process 68137 exited on signal 11
2023/08/07 05:51:49 [alert] 68139#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68142#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68145#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68140#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68146#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68144#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68147#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68150#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68154#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68151#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68155#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68152#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68156#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68157#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68158#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68159#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68164#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68166#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68162#0: 512 worker_connections are not enough
2023/08/07 05:51:49 [alert] 68170#0: 512 worker_connections are not enough
